frame_idx,fid3d_idx,pos_x_mm,pos_y_mm,pos_z_mm,leftIndex,rightIndex,epipolarError_pixels,triangulationError_mm,probability,status_bits
85,5,13332.420898,481.711639,-91744.359375,6,7,-1.394382,57.083160,0.500000,96
85,6,-2.992931,-28.061161,1699.316528,5,5,0.088976,0.066624,1.000000,0
85,7,-162.017014,-54.475334,1729.719116,4,4,0.120394,0.093438,1.000000,0
85,8,-513.865906,-148.056015,1936.100342,3,3,0.104116,0.093168,1.000000,0
85,9,-558.245605,-178.430664,1891.442139,2,2,0.079875,0.070186,1.000000,0
85,10,-472.536011,-192.831024,1933.397705,1,1,0.062512,0.055542,1.000000,0
85,11,-511.566833,-223.903793,1890.591309,0,0,0.076410,0.066640,1.000000,0
86,0,177.149094,68.797783,1914.065796,10,12,0.014080,0.011599,1.000000,0
86,1,-188.095490,31.629385,1757.494873,9,11,0.114673,0.090668,1.000000,0
86,2,-248.213791,-8.400165,1708.674561,8,10,0.107011,0.082968,0.500000,0
86,3,13332.483398,482.270966,-91750.820312,8,9,-1.428817,58.524647,0.500000,96
86,4,93.990448,-28.441153,1784.171875,7,7,0.086697,0.067305,0.500000,0
86,5,87.563942,-27.261889,1662.106567,7,6,-2.029290,1.470231,0.500000,0
86,6,76.076576,-30.861088,1879.668335,6,7,2.229228,1.825493,0.500000,0
86,7,70.606361,-29.448647,1744.570557,6,6,0.109292,0.083221,0.500000,0
86,8,-20.560492,-36.804905,1699.278931,5,5,0.083927,0.062971,1.000000,0
86,9,-162.010040,-54.476521,1729.747437,4,4,0.118133,0.091685,1.000000,0
86,10,-513.842224,-148.058243,1936.078613,3,3,0.095461,0.085424,1.000000,0
86,11,-558.222900,-178.430725,1891.429077,2,2,0.097122,0.085333,1.000000,0
86,12,-472.528656,-192.833145,1933.418213,1,1,0.064936,0.057695,1.000000,0
86,13,-511.534241,-223.898041,1890.545166,0,0,0.079347,0.069198,1.000000,0
87,0,177.166840,68.816605,1914.057983,11,12,0.015510,0.012777,1.000000,0
87,1,-188.065262,31.618013,1757.436157,10,11,0.112690,0.089097,1.000000,0
87,2,77.776505,-4.771508,897.005127,9,10,1.598392,0.634960,0.500000,64
87,3,162.624680,-10.574654,1875.578247,9,9,0.163321,0.132181,0.500000,0
87,4,-248.188660,-8.415562,1708.661987,8,10,0.105059,0.081454,0.500000,0
87,5,13338.259766,482.119720,-91801.523438,8,9,-1.369308,56.072926,0.500000,96
87,6,-19.718161,-26.875011,1689.468628,7,7,0.093473,0.069740,1.000000,0
87,7,73.304329,-36.627884,1730.318970,6,6,0.110486,0.083421,1.000000,0
87,8,98.098488,-45.336319,1768.081299,5,5,0.103169,0.079326,1.000000,0
87,9,-161.978561,-54.481770,1729.719116,4,4,0.117019,0.090819,1.000000,0
87,10,-513.827332,-148.071915,1936.097412,3,3,0.101264,0.090616,1.000000,0
87,11,-558.224182,-178.446960,1891.492310,2,2,0.077105,0.067755,1.000000,0
87,12,-472.494141,-192.840851,1933.397827,1,1,0.063609,0.056516,1.000000,0
87,13,-511.501160,-223.913605,1890.530640,0,0,0.080415,0.070127,1.000000,0
88,0,177.154343,68.818687,1914.087036,10,12,0.010103,0.008322,1.000000,0
88,1,-188.083679,31.611807,1757.440552,9,11,0.106871,0.084496,1.000000,0
88,2,-248.203964,-8.421117,1708.669922,8,10,0.107917,0.083671,0.500000,0
88,3,13341.935547,482.657227,-91821.437500,8,9,-1.373095,56.243408,0.500000,96
88,4,-43.497707,-18.843168,1686.282715,7,8,0.117082,0.087454,0.333333,0
88,5,-131.809982,-56.806801,5109.930176,7,7,0.383131,0.852009,0.333333,64
88,6,-57.426117,-26.490089,2226.695312,7,6,-3.163781,3.100695,0.333333,0
88,7,44.472771,-16.318830,1374.776855,6,8,3.377573,2.044247,0.250000,0
88,8,97.304115,-35.526955,3007.426758,6,7,3.701731,4.815571,0.250000,64
88,9,55.358528,-21.543623,1711.442139,6,6,0.117527,0.087990,0.250000,0
88,10,60.703754,-25.056089,1876.366821,6,5,-3.389986,2.776164,0.250000,0
88,11,79.347824,-21.365759,1601.792236,5,6,3.597219,2.516004,0.500000,0
88,12,86.446724,-24.612606,1745.226929,5,5,0.097703,0.074286,0.500000,0
88,13,-161.986069,-54.483116,1729.698730,4,4,0.123662,0.095973,1.000000,0
88,14,-513.807312,-148.067978,1936.043823,3,3,0.095554,0.085506,1.000000,0
88,15,-558.224609,-178.446350,1891.468994,2,2,0.084067,0.073868,1.000000,0
88,16,-472.485870,-192.833878,1933.370483,1,1,0.073530,0.065324,1.000000,0
88,17,-511.514679,-223.910370,1890.548340,0,0,0.083402,0.072731,1.000000,0
89,0,177.136749,68.821465,1914.031860,10,12,0.021318,0.017563,1.000000,0
89,1,-188.106369,31.616453,1757.450806,9,11,0.096631,0.076401,0.500000,0
89,2,-567.050171,89.487068,5299.287598,9,10,-4.887697,11.464881,0.500000,64
89,3,59.451134,17.469431,1060.296875,8,11,4.983582,2.337061,0.500000,0
89,4,98.505562,27.044823,1757.128784,8,10,0.081269,0.062114,0.500000,0
89,5,73.918831,5.784507,1724.573120,7,9,0.082571,0.062149,1.000000,0
89,6,-248.225433,-8.417286,1708.680298,6,8,0.102503,0.079474,0.500000,0
89,7,13337.737305,482.308014,-91784.867188,6,7,-1.381191,56.558331,0.500000,96
89,8,-14.625218,-38.233711,1699.346924,5,5,0.079232,0.059408,1.000000,0
89,9,-162.009140,-54.480534,1729.700562,4,4,0.121672,0.094429,1.000000,0
89,10,-513.849792,-148.063446,1936.072754,3,3,0.099153,0.088727,1.000000,0
89,11,-558.253784,-178.450455,1891.480347,2,2,0.087724,0.077081,1.000000,0
89,12,-472.544617,-192.845505,1933.436279,1,1,0.071466,0.063494,1.000000,0
89,13,-511.531281,-223.910843,1890.505737,0,0,0.075734,0.066047,1.000000,0
90,0,177.136520,68.824944,1914.099731,11,12,0.017958,0.014795,1.000000,0
90,1,-188.106369,31.619015,1757.462769,10,11,0.112207,0.088717,1.000000,0
90,2,77.762115,-4.770355,896.991821,9,10,1.601418,0.636154,0.500000,64
90,3,162.593826,-10.575815,1875.541504,9,9,0.157458,0.127433,0.500000,0
90,4,-248.220276,-8.414940,1708.644775,8,10,0.112159,0.086958,0.500000,0
90,5,13338.729492,482.223389,-91792.085938,8,9,-1.370989,56.137398,0.500000,96
90,6,-62.918617,-17.416557,1664.483765,7,8,0.111359,0.082337,0.500000,0
90,7,-225.684967,-64.247757,5970.720703,7,7,-1.248831,3.249137,0.500000,64
90,8,37.390949,-25.484583,1681.363525,6,6,0.123203,0.090849,1.000000,0
90,9,70.913048,-31.139559,1712.430664,5,5,0.077183,0.057704,1.000000,0
90,10,-162.011887,-54.479794,1729.730103,4,4,0.122715,0.095240,1.000000,0
90,11,-513.843018,-148.059708,1936.070435,3,3,0.098676,0.088300,1.000000,0
90,12,-558.265137,-178.441376,1891.514282,2,2,0.083642,0.073497,1.000000,0
90,13,-472.524506,-192.829254,1933.414551,1,1,0.062309,0.055363,1.000000,0
90,14,-511.536469,-223.901291,1890.529541,0,0,0.081296,0.070895,1.000000,0
91,0,177.142807,68.823029,1914.063965,10,12,0.011913,0.009814,1.000000,0
91,1,96.034149,37.063423,1751.142944,9,11,0.097323,0.074149,1.000000,0
91,2,-188.098495,31.617868,1757.474976,8,10,0.108840,0.086055,1.000000,0
91,3,72.042747,21.608715,1715.086060,7,9,0.096107,0.071957,1.000000,0
91,4,-248.219955,-8.415482,1708.683472,6,8,0.109096,0.084585,0.500000,0
91,5,13340.931641,482.306091,-91809.359375,6,7,-1.372806,56.223904,0.500000,96
91,6,-15.579223,-18.523592,1681.554932,5,6,0.082418,0.061185,0.500000,0
91,7,-39.492157,-47.013714,4262.615723,5,5,0.021334,0.039512,0.500000,64
91,8,-162.001175,-54.479935,1729.729980,4,4,0.117272,0.091016,1.000000,0
91,9,-513.857178,-148.072052,1936.129517,3,3,0.104388,0.093413,1.000000,0
91,10,-558.262451,-178.452972,1891.529175,2,2,0.082769,0.072731,1.000000,0
91,11,-472.518677,-192.840744,1933.418213,1,1,0.070697,0.062810,1.000000,0
91,12,-511.556396,-223.914459,1890.610229,0,0,0.067967,0.059282,1.000000,0
92,0,177.147415,68.825539,1914.086792,10,12,-0.004765,0.003930,1.000000,0
92,1,-188.098907,31.617887,1757.460083,9,11,0.108690,0.085936,1.000000,0
92,2,61.404957,25.924587,1729.855591,8,10,0.123091,0.093058,0.500000,0
92,3,66.817055,26.925257,1882.222290,8,9,-3.001578,2.464042,0.500000,0
92,4,82.284859,23.292891,1631.755249,7,10,3.222486,2.294546,0.333333,0
92,5,89.071220,24.014881,1766.537598,7,9,0.104311,0.080238,0.333333,0
92,6,66.935547,16.662458,1327.430054,7,8,-4.641582,2.705584,0.333333,0
92,7,-50.048470,31.621893,2489.809814,6,9,4.897265,5.349607,0.500000,0
92,8,-34.085140,19.740854,1694.358887,6,8,0.111480,0.083560,0.500000,0
92,9,-248.209824,-8.417626,1708.649292,5,7,0.119728,0.092827,0.500000,0
92,10,13344.416992,482.626892,-91835.554688,5,6,-1.364795,55.906010,0.500000,96
92,11,-162.005722,-54.483673,1729.732300,4,4,0.126894,0.098483,1.000000,0
92,12,-513.839600,-148.065384,1936.092896,3,3,0.105482,0.094390,1.000000,0
92,13,-558.225769,-178.436707,1891.463379,2,2,0.078382,0.068876,1.000000,0
92,14,-472.486084,-192.822083,1933.327759,1,1,0.072593,0.064490,1.000000,0
92,15,-511.534363,-223.909027,1890.571045,0,0,0.089316,0.077886,1.000000,0
93,0,177.156891,68.815353,1914.039307,10,12,0.015115,0.012452,1.000000,0
93,1,-188.091644,31.613230,1757.463989,9,11,0.106661,0.084331,1.000000,0
93,2,89.421776,2.620474,1753.957520,8,10,0.061329,0.046847,1.000000,0
93,3,61.523273,-3.332614,1717.877319,7,9,0.095491,0.071708,1.000000,0
93,4,-248.206390,-8.424031,1708.653442,6,8,0.107150,0.083075,0.500000,0
93,5,13340.486328,482.695648,-91809.773438,6,7,-1.370864,56.143097,0.500000,96
93,6,-95.245880,-55.762218,4773.860840,5,6,2.999793,6.228983,0.500000,64
93,7,-33.643185,-20.758627,1685.443481,5,5,0.075522,0.056316,0.500000,0
93,8,-161.999130,-54.487648,1729.738892,4,4,0.117579,0.091254,1.000000,0
93,9,-513.828003,-148.060883,1936.085449,3,3,0.089452,0.080049,1.000000,0
93,10,-558.232422,-178.441635,1891.478882,2,2,0.091847,0.080702,1.000000,0
93,11,-472.511810,-192.837509,1933.418945,1,1,0.075924,0.067451,1.000000,0
93,12,-511.522583,-223.910843,1890.547729,0,0,0.076714,0.066903,1.000000,0
94,0,-255.534531,252.019043,1108.812500,12,14,0.093960,0.047634,1.000000,0
94,1,99.746147,66.309616,1771.469360,11,12,0.113013,0.087010,0.500000,0
94,2,128.732376,84.056007,2286.260986,11,11,-2.967542,2.932133,0.500000,0
94,3,142.591141,56.416706,1540.573608,10,12,3.062505,2.042825,0.500000,0
94,4,177.142380,68.823265,1914.047119,10,11,-0.001126,0.000931,0.500000,0
94,5,80.560135,48.139648,1733.886841,9,10,0.119463,0.090289,1.000000,0
94,6,-188.101181,31.611393,1757.460449,8,9,0.111911,0.088482,1.000000,0
94,7,-0.777282,1.826189,1693.175171,7,8,0.095529,0.071268,1.000000,0
94,8,77.766304,-4.775053,896.998535,6,7,1.599734,0.635490,0.500000,64
94,9,162.600769,-10.584892,1875.534668,6,6,0.157294,0.127300,0.500000,0
94,10,-248.218048,-8.423519,1708.672852,5,7,0.108775,0.084336,0.500000,0
94,11,13338.914062,482.663605,-91795.601562,5,6,-1.372898,56.219162,0.500000,96
94,12,-162.005737,-54.486488,1729.732422,4,4,0.124143,0.096348,1.000000,0
94,13,-513.855347,-148.070251,1936.124268,3,3,0.108924,0.097470,1.000000,0
94,14,-558.233276,-178.446060,1891.463257,2,2,0.090661,0.079659,1.000000,0
94,15,-472.515625,-192.838684,1933.406738,1,1,0.069538,0.061781,1.000000,0
94,16,-511.554352,-223.925430,1890.611450,0,0,0.071528,0.062386,1.000000,0
95,0,-249.199020,250.985733,1107.315796,12,14,0.067635,0.034221,1.000000,0
95,1,177.153870,68.821289,1914.042480,11,12,0.012361,0.010182,1.000000,0
95,2,-188.094513,31.618994,1757.454712,10,11,0.110956,0.087727,0.500000,0
95,3,-577.276917,96.350853,5393.775391,10,10,-0.465795,1.111508,0.500000,64
95,4,62.969654,18.305376,1050.419434,9,11,0.659272,0.306151,0.500000,0
95,5,104.246315,30.086102,1738.986572,9,10,0.091802,0.069400,0.500000,0
95,6,77.413200,21.781019,1702.470703,8,9,0.105441,0.078323,1.000000,0
95,7,-15.752271,-2.687372,1668.842896,7,8,0.090563,0.066743,1.000000,0
95,8,77.767723,-4.771414,897.000549,6,7,1.602392,0.636547,0.500000,64
95,9,162.604126,-10.581217,1875.543457,6,6,0.150369,0.121696,0.500000,0
95,10,-248.208313,-8.415319,1708.659424,5,7,0.108822,0.084372,0.500000,0
95,11,13341.016602,482.511688,-91812.578125,5,6,-1.382502,56.630363,0.500000,96
95,12,-161.997635,-54.478477,1729.718872,4,4,0.121164,0.094035,1.000000,0
95,13,-513.832764,-148.056671,1936.080688,3,3,0.104261,0.093296,1.000000,0
95,14,-558.247192,-178.437317,1891.502930,2,2,0.081538,0.071649,1.000000,0
95,15,-472.513214,-192.823883,1933.401123,1,1,0.066861,0.059404,1.000000,0
95,16,-511.518402,-223.899933,1890.534302,0,0,0.078508,0.068466,1.000000,0
96,0,-248.157654,252.260315,1104.142578,11,13,-0.065142,0.032782,1.000000,0
96,1,177.155533,68.827248,1914.078247,10,12,0.006528,0.005376,1.000000,0
96,2,-188.085190,31.623413,1757.450562,9,11,0.107927,0.085332,1.000000,0
96,3,61.015091,0.148857,1689.119263,8,10,0.118598,0.087602,0.500000,0
96,4,66.625961,-0.272338,1844.438599,8,9,-0.961901,0.774109,0.500000,0
96,5,83.014534,-0.248311,1588.387573,7,10,1.178823,0.817412,0.500000,0
96,6,90.139870,-0.675596,1724.744873,7,9,0.100689,0.075644,0.500000,0
96,7,-35.904751,-6.243906,1657.859863,6,8,0.103610,0.076060,0.333333,0
96,8,-24.964884,-5.028544,1152.804565,6,7,-2.557512,1.320708,0.333333,0
96,9,-77.529289,-16.781960,3582.010010,6,6,-4.105130,6.418792,0.333333,64
96,10,-457.342957,-13.607330,3148.549072,5,8,2.800426,3.954991,0.333333,64
96,11,-248.201782,-8.415564,1708.652832,5,7,0.108248,0.083927,0.333333,0
96,12,13339.346680,482.198212,-91803.656250,5,6,-1.369223,56.070801,0.333333,96
96,13,-161.987823,-54.476986,1729.702881,4,4,0.123892,0.096152,1.000000,0
96,14,-513.821350,-148.062836,1936.077515,3,3,0.107193,0.095919,1.000000,0
96,15,-558.226990,-178.439560,1891.480469,2,2,0.088148,0.077453,1.000000,0
96,16,-472.503052,-192.829239,1933.391846,1,1,0.059233,0.052630,1.000000,0
96,17,-511.505432,-223.897263,1890.506836,0,0,0.082070,0.071569,1.000000,0
97,0,177.163971,68.818970,1914.026245,11,12,0.015767,0.012989,1.000000,0
97,1,91.756577,35.622574,1740.587036,10,11,0.115105,0.087222,1.000000,0
97,2,-188.071671,31.615574,1757.429199,9,10,0.101659,0.080375,0.500000,0
97,3,-431.385406,69.434860,4031.443359,9,9,-3.351118,5.993990,0.500000,64
97,4,42.833382,18.654531,1107.147217,8,10,3.502657,1.718285,0.500000,0
97,5,65.892624,27.415710,1703.421143,8,9,0.097917,0.072874,0.500000,0
97,6,-25.609638,0.299664,1667.253540,7,8,0.093523,0.068944,1.000000,0
97,7,77.776253,-4.774237,896.997681,6,7,1.600837,0.635926,0.500000,64
97,8,162.620041,-10.579986,1875.515381,6,6,0.166085,0.134413,0.500000,0
97,9,-248.195160,-8.421988,1708.662476,5,7,0.110141,0.085394,0.500000,0
97,10,13350.631836,482.895721,-91884.484375,5,6,-1.363838,55.896305,0.500000,96
97,11,-161.987305,-54.485825,1729.727417,4,4,0.120186,0.093277,1.000000,0
97,12,-513.816223,-148.069351,1936.086304,3,3,0.106297,0.095118,1.000000,0
97,13,-558.228333,-178.447845,1891.504517,2,2,0.076049,0.066828,1.000000,0
97,14,-472.488007,-192.840820,1933.392822,1,1,0.079371,0.070511,1.000000,0
97,15,-511.499908,-223.906998,1890.521973,0,0,0.065337,0.056987,1.000000,0
98,0,-210.437836,217.475967,1137.884888,12,13,-0.116873,0.060536,1.000000,0
98,1,177.131393,68.824081,1914.059937,11,12,0.019951,0.016437,1.000000,0
98,2,-188.116837,31.618601,1757.459473,10,11,0.105057,0.083063,1.000000,0
98,3,62.475193,22.986235,1852.953613,9,10,-0.415377,0.335942,0.500000,0
98,4,57.152748,21.225203,1695.083618,9,9,0.117866,0.087398,0.500000,0
98,5,86.722534,21.205452,1730.380371,8,10,0.116369,0.087735,0.500000,0
98,6,79.795158,19.696451,1592.143311,8,9,0.648419,0.450833,0.500000,0
98,7,-39.494270,9.158278,1664.637207,7,8,0.101951,0.075172,1.000000,0
98,8,77.760468,-4.773633,896.989868,6,7,1.602859,0.636726,0.500000,64
98,9,162.588440,-10.580680,1875.515015,6,6,0.163544,0.132357,0.500000,0
98,10,-248.222092,-8.417935,1708.637573,5,7,0.104861,0.081300,0.500000,0
98,11,13347.227539,482.593842,-91849.382812,5,6,-1.373872,56.293415,0.500000,96
98,12,-162.013062,-54.481041,1729.701538,4,4,0.117143,0.090914,1.000000,0
98,13,-513.847961,-148.061020,1936.072021,3,3,0.097316,0.087084,1.000000,0
98,14,-558.251282,-178.438889,1891.470947,2,2,0.082496,0.072489,1.000000,0
98,15,-472.537811,-192.838089,1933.406372,1,1,0.066837,0.059383,1.000000,0
98,16,-511.525085,-223.899445,1890.501221,0,0,0.084627,0.073797,1.000000,0
99,0,177.159485,68.819130,1914.052368,10,12,0.011151,0.009186,1.000000,0
99,1,-188.080795,31.613283,1757.444336,9,11,0.105084,0.083083,1.000000,0
99,2,94.237740,20.394445,1734.450928,8,10,0.110804,0.083657,0.500000,0
99,3,86.700035,18.716335,1595.721558,8,9,-0.024080,0.016766,0.500000,0
99,4,70.406898,21.849602,1857.993774,7,10,0.258636,0.209546,0.500000,0
99,5,64.398804,19.935137,1699.448120,7,9,0.123421,0.091667,0.500000,0
99,6,-32.549675,7.928473,1669.959717,6,8,0.106721,0.078864,1.000000,0
99,7,-248.197815,-8.418489,1708.647339,5,7,0.116700,0.090479,0.500000,0
99,8,13342.076172,482.707672,-91823.476562,5,6,-1.372699,56.228146,0.500000,96
99,9,-161.989777,-54.486088,1729.717773,4,4,0.122672,0.095206,1.000000,0
99,10,-513.831421,-148.071106,1936.091919,3,3,0.088957,0.079606,1.000000,0
99,11,-558.210815,-178.440109,1891.455688,2,2,0.088831,0.078052,1.000000,0
99,12,-472.489716,-192.833405,1933.368774,1,1,0.061591,0.054723,1.000000,0
99,13,-511.511627,-223.909149,1890.531738,0,0,0.084037,0.073284,1.000000,0
